rank,code,ticker,company_name,sector,final_exploratory_weighted_score,bm_raw,ep_raw,gross_profitability,gross_profitability_definition_status,gross_profitability_source,gross_profitability_proxy_flag,gross_profitability_proxy_note,piotroski_available_ratio,sloan_accruals,avg_daily_value_60d,distress_exclusion_flag,distress_review_flag,anomaly_flags,anomaly_flag_bool,anomaly_penalty,gp_missing_review_flag,normalization_top1200_count,normalization_core_flag,normalization_robust_flag,normalization_fragile_flag,sector_adjusted_candidate_flag,outlier_sensitive_flag,phase2_review_required,phase2_review_reasons,phase3_review_required,phase3_review_reasons,phase1_top5_flag,top100_flag,top300_flag,top1200_flag,top2000_reference_flag,phase3_priority_flag,phase3_handoff_note
159,4043,4043.T,Tokuyama Corporation,Chemicals,0.929148156740777,0.7308125082297066,0.0845326695703335,0.2270924198930297,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.8333333333333334,-0.044326759621966,3580177205.0,False,False,none,False,0.0,False,4,True,True,False,False,False,False,none,True,top300_priority_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
160,2269,2269.T,"Meiji Holdings Co.,Ltd.",Foods,0.9290564866528912,0.7794528278837647,0.0532427523653493,0.2771169701660005,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.6666666666666666,-0.0122636899181912,4417956616.666667,False,False,none,False,0.0,False,4,True,True,False,False,False,False,none,True,top300_priority_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
161,9107,9107.T,"Kawasaki Kisen Kaisha,Ltd.",Marine Transportation,0.9289650457297156,1.0266126998069478,0.1882513030260937,0.0824655923918429,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.6666666666666666,0.0159384889064218,17849093597.5,False,False,none,False,0.0,False,4,True,True,False,False,False,False,none,True,top300_priority_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
162,5331,5331.T,"NORITAKE CO.,LIMITED",Glass and Ceramics Products,0.928625900711913,1.1864294358046907,0.1020004360434492,0.1948041470006858,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.8333333333333334,0.0547228764601716,853827866.6666666,False,False,none,False,0.0,False,4,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive;phase3_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
163,5440,5440.T,KYOEI STEEL LTD.,Iron and Steel,0.9284579593380692,2.743865292421231,0.1415637553154687,0.1086280000453478,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.8333333333333334,-0.080948171615668,298099328.3333333,False,False,none,False,0.0,False,4,True,True,False,False,False,False,none,True,top300_priority_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
164,3865,3865.T,Hokuetsu Corporation,Pulp and Paper,0.9281292245640032,1.7409351775357629,0.1026475339190229,0.1589782577047771,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,1.0,-0.0588663747743506,348046906.6666667,False,False,none,False,0.0,False,4,True,True,False,False,False,False,none,True,top300_priority_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
165,9534,9534.T,"HOKKAIDO GAS CO.,LTD.",Electric Power and Gas,0.9280006140836808,1.371415650458767,0.1616201704561627,0.257722674498928,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.6666666666666666,-0.1016456389128254,192052623.33333337,False,False,none,False,0.0,False,3,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive;phase3_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
166,6526,6526.T,Socionext Inc.,Electric Appliances,0.9279836506797624,0.2732454103467318,0.0390789227178899,0.6101683968246512,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.6666666666666666,-0.0686878415912552,17619074970.833332,False,False,none,False,0.0,False,4,True,True,False,False,False,False,none,True,top300_priority_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
167,5262,5262.T,Nippon Hume Corporation,Glass and Ceramics Products,0.9279593956167446,1.8672393558343376,0.1322657828912961,0.126882416111655,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.8333333333333334,0.0361143035525064,512303433.3333333,False,False,none,False,0.0,False,4,True,True,False,False,False,False,none,True,top300_priority_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
168,7130,7130.T,"YAMAE GROUP HOLDINGS CO.,LTD.",Wholesale Trade,0.9278713975847056,1.1458148320911177,0.1143264520858148,0.3074517379237832,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.6666666666666666,-0.0411140745965618,246312053.33333337,False,False,none,False,0.0,False,4,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive;phase3_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
169,7459,7459.T,MEDIPAL HOLDINGS CORPORATION,Wholesale Trade,0.9278699409559256,1.3663909601707236,0.092895843875096,0.1401425985104527,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.8333333333333334,-0.0049827392152171,1173707812.5,False,False,none,False,0.0,False,4,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive;phase3_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
170,7245,7245.T,"DAIDO METAL CO.,LTD.",Transportation Equipment,0.9278218861807156,1.5806613043703892,0.0703350477479144,0.1716804979253112,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.8333333333333334,-0.0377689760405168,550193408.3333334,False,False,none,False,0.0,False,4,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive;phase3_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
171,6463,6463.T,"TPR CO.,LTD.",Machinery,0.927749666672605,4.331748843938584,0.2511361023324023,0.1392428338906406,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.8333333333333334,-0.0349193938017819,197617228.33333337,False,False,none,False,0.0,False,4,True,True,False,False,False,False,none,True,top300_priority_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
172,2613,2613.T,"J-OIL MILLS, INC.",Foods,0.9277038932381958,1.6202918954849683,0.1075184285982941,0.2235137866998895,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.8333333333333334,-0.0645557734661471,210030045.0,False,False,none,False,0.0,False,4,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive;phase3_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
173,2670,2670.T,"ABC-MART,INC.",Retail Trade,0.9273827256927586,0.6324697660345767,0.0733743790166946,0.4196236465093498,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.3333333333333333,0.0107271538060087,1687652441.6666667,False,False,none,False,0.0,False,4,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive;phase3_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
174,8255,8255.T,Axial Retailing Inc.,Retail Trade,0.9273056057049688,0.9697343296708116,0.0978053102449809,0.598232772447581,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,1.0,-0.0206598805566179,168119678.33333334,False,False,none,False,0.0,False,4,True,True,False,False,False,False,none,True,top300_priority_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
175,5408,5408.T,"NAKAYAMA STEEL WORKS,LTD.",Iron and Steel,0.9272913070211248,3.2005854681020858,0.1706519449568521,0.1480408721538337,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.6666666666666666,-0.0109615416535263,239147871.66666663,False,False,none,False,0.0,False,4,True,True,False,False,False,False,none,True,top300_priority_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
176,7606,7606.T,UNITED ARROWS LTD.,Retail Trade,0.9272278893721604,0.5570941885942252,0.0652636967174285,1.120997405263608,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.5,-0.0403694781581329,552891135.0,False,False,none,False,0.0,False,4,True,True,False,False,False,False,none,True,top300_priority_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
177,6849,6849.T,NIHON KOHDEN CORPORATION,Electric Appliances,0.927163754156796,0.7882255194852027,0.0728730566488217,0.3792249577585146,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.3333333333333333,0.0049784828284532,922057090.0,False,False,none,False,0.0,False,4,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive;phase3_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
178,9543,9543.T,"SHIZUOKA GAS CO.,LTD.",Electric Power and Gas,0.9271531569203574,1.5364845616290397,0.1179755346412786,0.230486080266295,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.5,-0.1306289694734685,209472231.66666663,False,False,none,False,0.0,False,3,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive;phase3_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
179,4206,4206.T,"Aica Kogyo Company,Limited",Chemicals,0.9268722234594612,0.8867753395661269,0.0874094634030989,0.2357372473599067,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,1.0,-0.0286071176640955,1029594755.0,False,False,none,False,0.0,False,4,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive;phase3_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
180,4631,4631.T,DIC Corporation,Chemicals,0.9263922368694536,1.046798545544533,0.070829577818258,0.1763309499426067,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.6666666666666666,-0.0315364407344304,2285513820.0,False,False,none,False,0.0,False,4,True,True,False,False,False,False,none,True,top300_priority_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
181,6995,6995.T,"TOKAI RIKA CO.,LTD.",Transportation Equipment,0.9259701444666064,1.3867904146212835,0.1214868413131861,0.1641082901649246,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,1.0,-0.0173391624432991,468268355.0,False,False,none,False,0.0,False,4,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive;phase3_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
182,7832,7832.T,Bandai Namco Holdings Inc.,Other Products,0.9259468735165206,0.3323731078359931,0.0542035466801582,0.4490919940941525,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.8333333333333334,-0.0558975431844409,9826299475.0,False,False,none,False,0.0,False,4,True,True,False,False,False,False,none,True,top300_priority_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
183,4534,4534.T,"Mochida Pharmaceutical Co.,Ltd.",Pharmaceutical,0.9259100181908289,1.095590396193776,0.0476565978726002,0.3359147144971615,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,1.0,-0.0230088329084632,411554175.0,False,False,none,False,0.0,False,4,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive;phase3_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
184,8217,8217.T,"OKUWA CO.,LTD.",Retail Trade,0.9257486388492768,2.340198614726025,0.0089041733977598,0.6155328385813671,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.8333333333333334,-0.0568931014690597,89222235.0,False,False,none,False,0.0,False,4,True,True,False,False,False,False,none,True,top300_priority_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
185,1766,1766.T,TOKEN CORPORATION,Construction,0.9255816110872428,0.8256347200785887,0.0973963904075481,0.2777668446578589,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.8333333333333334,-0.0316232925428118,679098200.0,False,False,none,False,0.0,False,3,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive;phase3_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
186,7994,7994.T,OKAMURA CORPORATION,Other Products,0.9254893463954952,0.8682387195721764,0.1026343272939491,0.3649703953739313,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.8333333333333334,0.0738645315109354,456281468.3333333,False,False,none,False,0.0,False,4,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive;phase3_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
187,9603,9603.T,"H.I.S.Co.,Ltd.",Services,0.9254795961520216,0.846717026583811,0.0726711377030789,0.305371055833096,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.8333333333333334,-0.0386986086934742,673689895.0,False,False,none,False,0.0,False,3,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive;phase3_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
188,6580,6580.T,"Writeup Co.,Ltd.",Services,0.9253843622066849,0.816131000667601,0.1275824820856857,0.7720833507528204,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.6666666666666666,0.0202462854708622,205702778.33333337,False,False,none,False,0.0,False,4,True,True,False,False,False,False,none,True,top300_priority_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
189,6418,6418.T,"JAPAN CASH MACHINE CO.,LTD.",Machinery,0.9252966247468888,1.236366701536982,0.1470802774301514,0.3106436379346681,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,1.0,-0.0788334225231195,148250750.0,False,False,none,False,0.0,False,4,True,True,False,False,False,False,none,True,top300_priority_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
190,3092,3092.T,"ZOZO,Inc.",Retail Trade,0.9251012754049792,0.1186546389171456,0.050902926738735,1.055918215217507,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.5,-0.0817280194010386,5356770378.154297,False,False,none,False,0.0,False,4,True,True,False,False,False,False,none,True,top300_priority_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
191,9247,9247.T,TRE HOLDINGS CORPORATION,Services,0.9248326482715294,0.8867004360241063,0.1466430838035253,0.2090509534301567,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.8333333333333334,-0.0456238649816227,730388958.3333334,False,False,none,False,0.0,False,3,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive;phase3_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
192,3479,3479.T,TKP Corporation,Real Estate,0.9244473905126378,0.963880032219222,0.2285870198030229,0.2834106911870577,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.8333333333333334,-0.0025731834590839,323165016.6666667,False,False,none,False,0.0,False,4,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive;phase3_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
193,9980,9980.T,MRK HOLDINGS INC.,Retail Trade,0.9242202831412956,1.4912064348118683,0.0262058710745443,0.725931156290591,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,1.0,-0.0643025174109509,107800986.66666669,False,False,none,False,0.0,False,4,True,True,False,False,False,False,none,True,top300_priority_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
194,9974,9974.T,"Belc CO.,LTD.",Retail Trade,0.9241091642107804,0.9427802912261704,0.0991392204544171,0.5370591211332755,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.5,-0.0391098644137666,187348066.66666663,False,False,none,False,0.0,False,4,True,True,False,False,False,False,none,True,top300_priority_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
195,6209,6209.T,NPR-RIKEN CORPORATION,Machinery,0.9239891567583788,1.4817065676218504,0.0885178586841959,0.1862265744481727,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.8333333333333334,-0.0376441016852327,380093691.6666667,False,False,none,False,0.0,False,4,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive;phase3_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
196,6923,6923.T,"Stanley Electric Co.,Ltd.",Electric Appliances,0.923948259981074,1.1200450529410444,0.0754793211901376,0.1409702443286797,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.8333333333333334,-0.0359661944934695,2066017589.1666667,False,False,none,False,0.0,False,4,True,True,False,False,False,False,none,True,top300_priority_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
197,5929,5929.T,Sanwa Holdings Corporation,Metal Products,0.9239355305352592,0.4192828730833378,0.0748532809120655,0.4082572496908956,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.8333333333333334,-0.0371525172706102,2475157598.3333335,False,False,none,False,0.0,False,4,True,True,False,False,False,False,none,True,top300_priority_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
198,4927,4927.T,POLA ORBIS HOLDINGS INC.,Chemicals,0.9236345120883036,0.578033094978028,0.0439266982611425,0.6986347053651734,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.8333333333333334,-0.0304400014062366,733567020.8333334,False,False,none,False,0.0,False,4,True,True,False,False,False,False,none,True,top300_priority_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
199,3050,3050.T,"DCM Holdings Co.,Ltd.",Retail Trade,0.923439701221037,1.454906962184349,0.0844613753421997,0.1777088392827439,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.6666666666666666,-0.0179530397919684,508394780.0,False,False,none,False,0.0,False,4,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive;phase3_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
200,4112,4112.T,"Hodogaya Chemical Co.,Ltd.",Chemicals,0.923296279740642,1.582145902423277,0.1237225661266246,0.2404267574945528,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,1.0,-0.0135639536689128,164561026.66666666,False,False,none,False,0.0,False,4,True,True,False,False,False,False,none,True,top300_priority_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
201,6287,6287.T,SATO CORPORATION,Machinery,0.9232680749419376,1.1090061337010535,0.1082371852513547,0.3708919639100556,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,1.0,-0.0277700472509747,169072476.66666666,False,False,none,False,0.0,False,4,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive;phase3_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
202,7453,7453.T,"RYOHIN KEIKAKU CO.,LTD.",Retail Trade,0.9232580468195312,0.1721497080010871,0.0260704928120722,0.7160830139191717,phase2_snapshot_metric_source_unverified,phase2_snapshot_metric_source_unverified,True,"Phase2 snapshot contains a gross_profitability value, but direct historical XBRL source was not confirmed for this row.",1.0,-0.0419341602163573,15092460411.666666,False,False,none,False,0.0,False,4,True,True,False,False,False,False,none,True,top300_priority_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
203,2201,2201.T,"Morinaga & Co.,Ltd.",Foods,0.923023669383885,0.6122173743217698,0.0825242366450364,0.4288190641280847,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.8333333333333334,0.0326684039388418,912455010.8333334,False,False,none,False,0.0,False,4,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive;phase3_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
204,9404,9404.T,"Nippon Television Holdings,Inc.",Information & Communication,0.922904634943713,1.3985851256039965,0.0669336349355199,0.1322682829633874,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,1.0,-0.0003899949325499,1402408172.5,False,False,none,False,0.0,False,4,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive;phase3_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
205,7610,7610.T,"TAY TWO CO.,LTD.",Retail Trade,0.9227028278811564,0.8298274749704683,0.1032326110034534,0.9790798348206045,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,1.0,-0.0772060159346117,130786970.0,False,False,none,False,0.0,False,4,True,True,False,False,False,False,none,True,top300_priority_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
206,7984,7984.T,"KOKUYO CO.,LTD.",Other Products,0.9226472952249456,0.7320723942666145,0.0622208662292156,0.4068999121245578,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.6666666666666666,0.0204538395865221,856846988.002828,False,False,none,False,0.0,False,4,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive;phase3_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
207,7600,7600.T,"Japan Medical Dynamic Marketing,INC.",Precision Instruments,0.9225144918157242,1.1105020794184812,0.0232801769293446,0.4461848671190748,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.6666666666666666,-0.0153851278175979,332300625.0,False,False,none,False,0.0,False,4,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive;phase3_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
208,5970,5970.T,G-TEKT CORPORATION,Metal Products,0.9221739741608352,2.2483138654990382,0.1392564044176026,0.0874267124267124,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.5,-0.0244961228172498,406910966.6666667,False,False,none,False,0.0,False,4,True,True,False,False,False,False,none,True,top300_priority_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
209,7599,7599.T,IDOM Inc.,Wholesale Trade,0.9221382108691908,0.6654565106841445,0.088922468562,0.3629527207514044,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.3333333333333333,0.0037996986587845,1004378630.0,False,False,none,False,0.0,False,3,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive;phase3_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
210,5851,5851.T,RYOBI LIMITED,Nonferrous Metals,0.9220942899153168,2.1988623905909805,0.1357482864399665,0.1130350794509708,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,1.0,-0.0064586657212078,330405475.0,False,False,none,False,0.0,False,4,True,True,False,False,False,False,none,True,top300_priority_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
211,2206,2206.T,"Ezaki Glico Co.,Ltd.",Foods,0.9220417666419322,0.8150531583097451,0.0148799610457866,0.3428243037178183,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.6666666666666666,-0.0575048581422464,1226195435.0,False,False,none,False,0.0,False,4,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive;phase3_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
