code,company_name,total_assets,total_liabilities_proxy,equity,net_income,prior_year_net_income,two_years_ago_net_income,operating_cf,oeneg,intwo,chin,ffo_to_tl_proxy_ocf,submit_date,period_end,original_formula_status,reason,ohlson_o_score_original
6745,HOCHIKI CORPORATION,89655000000.0,30334000000.0,59321000000.0,7688000000.0,5676000000.0,4435000000.0,11874000000.0,False,False,0.1505537264292128,0.3914419463308499,2025-06-24 11:11,2025-03-31,not_implemented_original,"Missing GNP price-level index, current assets, current liabilities, and funds from operations; OCF/TL is only a proxy and not used for Top5 primary selection.",
9502,"Chubu Electric Power Company,Incorporated",9423124000000.0,6564594000000.0,2858530000000.0,209137000000.0,411146000000.0,38231000000.0,301345000000.0,False,False,-0.3256723140888917,0.04590459059615873,2025-06-25 10:12,2025-03-31,not_implemented_original,"Missing GNP price-level index, current assets, current liabilities, and funds from operations; OCF/TL is only a proxy and not used for Top5 primary selection.",
6695,"Castrico Co.,Ltd.",2381344000.0,906057000.0,1475287000.0,79591000.0,,,487534000.0,False,False,,0.538083144879406,2026-01-30 15:13,2025-10-31,not_implemented_original,"Missing GNP price-level index, current assets, current liabilities, and funds from operations; OCF/TL is only a proxy and not used for Top5 primary selection.",
1662,"Japan Petroleum Exploration Co.,Ltd.",681598000000.0,124341000000.0,557257000000.0,82848000000.0,56716000000.0,67981000000.0,130766000000.0,False,False,0.18724026253188503,1.0516724169823308,2025-06-23 15:36,2025-03-31,not_implemented_original,"Missing GNP price-level index, current assets, current liabilities, and funds from operations; OCF/TL is only a proxy and not used for Top5 primary selection.",
6994,SHIZUKI ELECTRIC COMPANY INC.,38344584000.0,14597581000.0,23747003000.0,1254784000.0,675899000.0,775544000.0,3563613000.0,False,False,0.29983430734097727,0.24412352978209198,2025-06-25 14:02,2025-03-31,not_implemented_original,"Missing GNP price-level index, current assets, current liabilities, and funds from operations; OCF/TL is only a proxy and not used for Top5 primary selection.",
6834,"SEIKOH GIKEN Co.,Ltd.",34383169000.0,6238928000.0,28144241000.0,2242292000.0,1115300000.0,1317751000.0,3068406000.0,False,False,0.3356548383484354,0.491816222274083,2025-06-20 14:23,2025-03-31,not_implemented_original,"Missing GNP price-level index, current assets, current liabilities, and funds from operations; OCF/TL is only a proxy and not used for Top5 primary selection.",
7762,"Citizen Watch Co.,Ltd.",415552000000.0,151405000000.0,264147000000.0,23876000000.0,28584000000.0,26275000000.0,35765000000.0,False,False,-0.08974456728936332,0.23622073247250752,2025-06-26 09:29,2025-03-31,not_implemented_original,"Missing GNP price-level index, current assets, current liabilities, and funds from operations; OCF/TL is only a proxy and not used for Top5 primary selection.",
6492,OKANO VALVE MFG.CO.LTD.,14547000000.0,2546000000.0,12001000000.0,825000000.0,1102000000.0,697000000.0,698000000.0,False,False,-0.14374675661650232,0.2741555380989788,2025-12-22 09:25,2025-09-30,not_implemented_original,"Missing GNP price-level index, current assets, current liabilities, and funds from operations; OCF/TL is only a proxy and not used for Top5 primary selection.",
6914,"OPTEX GROUP Company,Limited",77932000000.0,21783000000.0,56149000000.0,6599000000.0,5694000000.0,4610000000.0,9449000000.0,False,False,0.07361913283982754,0.43377863471514483,2026-03-26 15:58,2025-12-31,not_implemented_original,"Missing GNP price-level index, current assets, current liabilities, and funds from operations; OCF/TL is only a proxy and not used for Top5 primary selection.",
7999,"MUTOH HOLDINGS CO.,LTD.",29956000000.0,5352000000.0,24604000000.0,1462000000.0,859000000.0,970000000.0,1322000000.0,False,False,0.2598018095648427,0.2470104633781764,2025-06-26 15:07,2025-03-31,not_implemented_original,"Missing GNP price-level index, current assets, current liabilities, and funds from operations; OCF/TL is only a proxy and not used for Top5 primary selection.",
6741,"Nippon Signal Company,Limited",166240000000.0,63617000000.0,102623000000.0,8503000000.0,5626000000.0,4075000000.0,5783000000.0,False,False,0.20362375256564513,0.09090337488407187,2025-06-16 14:48,2025-03-31,not_implemented_original,"Missing GNP price-level index, current assets, current liabilities, and funds from operations; OCF/TL is only a proxy and not used for Top5 primary selection.",
6929,"NIPPON CERAMIC CO.,LTD.",56359000000.0,6322000000.0,50037000000.0,7262000000.0,4217000000.0,5078000000.0,4888000000.0,False,False,0.2652670093213695,0.7731730465042708,2026-03-25 15:00,2025-12-31,not_implemented_original,"Missing GNP price-level index, current assets, current liabilities, and funds from operations; OCF/TL is only a proxy and not used for Top5 primary selection.",
6785,"SUZUKI CO.,LTD.",39772776000.0,11870962000.0,27901814000.0,3173055000.0,2682591000.0,2256813000.0,5500840000.0,False,False,0.08375916167063378,0.46338620239876094,2025-09-25 12:23,2025-06-30,not_implemented_original,"Missing GNP price-level index, current assets, current liabilities, and funds from operations; OCF/TL is only a proxy and not used for Top5 primary selection.",
6824,"NEW COSMOS ELECTRIC CO.,LTD.",67288044000.0,16027166000.0,51260878000.0,3807820000.0,3432135000.0,4256729000.0,4887965000.0,False,False,0.0518905158940905,0.3049799945916826,2025-06-27 13:13,2025-03-31,not_implemented_original,"Missing GNP price-level index, current assets, current liabilities, and funds from operations; OCF/TL is only a proxy and not used for Top5 primary selection.",
6703,"Oki Electric Industry Company,Limited",410965000000.0,265220000000.0,145745000000.0,13739000000.0,25654000000.0,-6291000000.0,39261000000.0,False,False,-0.3024649049323484,0.14803182263781012,2025-06-23 14:16,2025-03-31,not_implemented_original,"Missing GNP price-level index, current assets, current liabilities, and funds from operations; OCF/TL is only a proxy and not used for Top5 primary selection.",
6248,"Yokota Manufacturing Co., Ltd.",3626021000.0,707022000.0,2918999000.0,319468000.0,272383000.0,168395000.0,461750000.0,False,False,0.07955549623131497,0.653091417240199,2025-06-27 09:02,2025-03-31,not_implemented_original,"Missing GNP price-level index, current assets, current liabilities, and funds from operations; OCF/TL is only a proxy and not used for Top5 primary selection.",
3723,NIHON FALCOM CORPORATION,11495220000.0,618022000.0,10877198000.0,903682000.0,852213000.0,911343000.0,1013181000.0,False,False,0.029312117182405555,1.6393930960386522,2025-12-19 09:50,2025-09-30,not_implemented_original,"Missing GNP price-level index, current assets, current liabilities, and funds from operations; OCF/TL is only a proxy and not used for Top5 primary selection.",
6814,"FURUNO ELECTRIC CO.,LTD.",141364000000.0,51592000000.0,89772000000.0,16777000000.0,11575000000.0,9532000000.0,21373000000.0,False,False,0.18347911963882618,0.41426965420995504,2026-05-18 15:30,2026-02-28,not_implemented_original,"Missing GNP price-level index, current assets, current liabilities, and funds from operations; OCF/TL is only a proxy and not used for Top5 primary selection.",
3105,Nisshinbo Holdings Inc.,743134000000.0,426543000000.0,316591000000.0,17195000000.0,10953000000.0,-36700000000.0,49337000000.0,False,False,0.22175643029700157,0.11566711914156369,2026-03-26 16:00,2025-12-31,not_implemented_original,"Missing GNP price-level index, current assets, current liabilities, and funds from operations; OCF/TL is only a proxy and not used for Top5 primary selection.",
9880,INNOTECH CORPORATION,47008377000.0,20875792000.0,26132585000.0,1304346000.0,1532247000.0,1714930000.0,1711705000.0,False,False,-0.08034321455351544,0.08199473342137151,2025-06-25 15:30,2025-03-31,not_implemented_original,"Missing GNP price-level index, current assets, current liabilities, and funds from operations; OCF/TL is only a proxy and not used for Top5 primary selection.",
6490,PILLAR Corporation,98055000000.0,24197000000.0,73858000000.0,8299000000.0,10780000000.0,10428000000.0,14184000000.0,False,False,-0.13003826196341528,0.5861883704591478,2025-06-19 11:13,2025-03-31,not_implemented_original,"Missing GNP price-level index, current assets, current liabilities, and funds from operations; OCF/TL is only a proxy and not used for Top5 primary selection.",
6894,"PULSTEC INDUSTRIAL CO.,LTD.",5029762000.0,1166293000.0,3863469000.0,359938000.0,327009000.0,242926000.0,153128000.0,False,False,0.047935284672616665,0.13129462322075156,2025-06-23 15:48,2025-03-31,not_implemented_original,"Missing GNP price-level index, current assets, current liabilities, and funds from operations; OCF/TL is only a proxy and not used for Top5 primary selection.",
6961,ENPLAS CORPORATION,62775000000.0,6559000000.0,56216000000.0,4059000000.0,8250000000.0,4844000000.0,7129000000.0,False,False,-0.34048257372654156,1.086903491385882,2025-06-26 13:41,2025-03-31,not_implemented_original,"Missing GNP price-level index, current assets, current liabilities, and funds from operations; OCF/TL is only a proxy and not used for Top5 primary selection.",
6960,"FUKUDA DENSHI CO.,LTD.",221321000000.0,39669000000.0,181652000000.0,18667000000.0,18693000000.0,17278000000.0,33019000000.0,False,False,-0.00069593147751606,0.8323628021881065,2025-06-27 15:31,2025-03-31,not_implemented_original,"Missing GNP price-level index, current assets, current liabilities, and funds from operations; OCF/TL is only a proxy and not used for Top5 primary selection.",
6419,Mars Group Holdings Corporation,87000896000.0,8770634000.0,78230262000.0,8716277000.0,8585986000.0,3144848000.0,10651822000.0,False,False,0.0075302866451631215,1.2144871168948561,2025-06-27 09:08,2025-03-31,not_implemented_original,"Missing GNP price-level index, current assets, current liabilities, and funds from operations; OCF/TL is only a proxy and not used for Top5 primary selection.",
7747,"ASAHI INTECC CO.,LTD.",193187000000.0,41833000000.0,151354000000.0,21662000000.0,15895000000.0,13276000000.0,40543000000.0,False,False,0.15355326570279842,0.9691631009012024,2025-09-24 15:00,2025-06-30,not_implemented_original,"Missing GNP price-level index, current assets, current liabilities, and funds from operations; OCF/TL is only a proxy and not used for Top5 primary selection.",
5214,"Nippon Electric Glass Co.,Ltd.",701413000000.0,205232000000.0,496181000000.0,31537000000.0,17848000000.0,-26285000000.0,52029000000.0,False,False,0.27718942998886303,0.2535130973727294,2026-03-26 09:10,2025-12-31,not_implemented_original,"Missing GNP price-level index, current assets, current liabilities, and funds from operations; OCF/TL is only a proxy and not used for Top5 primary selection.",
7749,"MEDIKIT CO.,LTD.",52470812000.0,7314791000.0,45156021000.0,3013544000.0,3069466000.0,2864589000.0,3561573000.0,False,False,-0.009193146156261456,0.4869001725408149,2025-06-25 15:40,2025-03-31,not_implemented_original,"Missing GNP price-level index, current assets, current liabilities, and funds from operations; OCF/TL is only a proxy and not used for Top5 primary selection.",
6866,HIOKI E.E.CORPORATION,51492895000.0,7536617000.0,43956278000.0,5457622000.0,6187858000.0,6329589000.0,7521742000.0,False,False,-0.06270553038603818,0.9980263027828002,2026-02-27 12:52,2025-12-31,not_implemented_original,"Missing GNP price-level index, current assets, current liabilities, and funds from operations; OCF/TL is only a proxy and not used for Top5 primary selection.",
6996,NICHICON CORPORATION,192582000000.0,78768000000.0,113814000000.0,10269000000.0,11777000000.0,8074000000.0,18346000000.0,False,False,-0.0684024312800508,0.23291184237253706,2025-06-27 14:30,2025-03-31,not_implemented_original,"Missing GNP price-level index, current assets, current liabilities, and funds from operations; OCF/TL is only a proxy and not used for Top5 primary selection.",
6925,USHIO INC.,297304000000.0,96795000000.0,200509000000.0,27712000000.0,20010000000.0,13928000000.0,20424000000.0,False,False,0.1613930681865806,0.21100263443359676,2025-06-26 16:47,2025-03-31,not_implemented_original,"Missing GNP price-level index, current assets, current liabilities, and funds from operations; OCF/TL is only a proxy and not used for Top5 primary selection.",
1948,"The Kodensha,Co.,Ltd.",33375000000.0,11461000000.0,21914000000.0,2789000000.0,1089000000.0,569000000.0,1116000000.0,False,False,0.43837029396596183,0.09737370212023384,2025-06-26 10:00,2025-03-31,not_implemented_original,"Missing GNP price-level index, current assets, current liabilities, and funds from operations; OCF/TL is only a proxy and not used for Top5 primary selection.",
5187,"CREATE MEDIC CO.,LTD.",20143280000.0,3810959000.0,16332321000.0,713734000.0,840901000.0,-212674000.0,530120000.0,False,False,-0.08179862154139074,0.13910409427128448,2026-03-26 14:52,2025-12-31,not_implemented_original,"Missing GNP price-level index, current assets, current liabilities, and funds from operations; OCF/TL is only a proxy and not used for Top5 primary selection.",
5706,"Mitsui Kinzoku Company,Limited",657944000000.0,317088000000.0,340856000000.0,67505000000.0,26864000000.0,9586000000.0,76697000000.0,False,False,0.4306604923226907,0.24187922595620143,2025-06-25 15:33,2025-03-31,not_implemented_original,"Missing GNP price-level index, current assets, current liabilities, and funds from operations; OCF/TL is only a proxy and not used for Top5 primary selection.",
6136,OSG Corporation,310892000000.0,117035000000.0,193857000000.0,14790000000.0,13999000000.0,14811000000.0,26389000000.0,False,False,0.027475771996248566,0.22547955739735975,2026-02-19 10:01,2025-11-30,not_implemented_original,"Missing GNP price-level index, current assets, current liabilities, and funds from operations; OCF/TL is only a proxy and not used for Top5 primary selection.",
6855,JAPAN ELECTRONIC MATERIALS CORPORATION,39859000000.0,11945000000.0,27914000000.0,3454000000.0,622000000.0,2612000000.0,1801000000.0,False,False,0.6947988223748773,0.15077438258685644,2025-06-24 12:45,2025-03-31,not_implemented_original,"Missing GNP price-level index, current assets, current liabilities, and funds from operations; OCF/TL is only a proxy and not used for Top5 primary selection.",
6643,"Togami Electric Mfg.Co.,Ltd.",32402290000.0,9749677000.0,22652613000.0,2419189000.0,2125678000.0,1448911000.0,2812287000.0,False,False,0.0645807677100342,0.2884492481135529,2025-06-27 13:02,2025-03-31,not_implemented_original,"Missing GNP price-level index, current assets, current liabilities, and funds from operations; OCF/TL is only a proxy and not used for Top5 primary selection.",
4099,SHIKOKU KASEI HOLDINGS CORPORATION,144403000000.0,49804000000.0,94599000000.0,8476000000.0,8890000000.0,7884000000.0,10981000000.0,False,False,-0.02383968674421283,0.2204842984499237,2026-03-24 15:00,2025-12-31,not_implemented_original,"Missing GNP price-level index, current assets, current liabilities, and funds from operations; OCF/TL is only a proxy and not used for Top5 primary selection.",
6480,"NIPPON THOMPSON CO.,LTD.",120666000000.0,45035000000.0,75631000000.0,978000000.0,2674000000.0,7469000000.0,6449000000.0,False,False,-0.4644030668127054,0.14319973354057955,2025-06-27 12:36,2025-03-31,not_implemented_original,"Missing GNP price-level index, current assets, current liabilities, and funds from operations; OCF/TL is only a proxy and not used for Top5 primary selection.",
6877,Obara Group Incorporated,103830000000.0,21625000000.0,82205000000.0,6984000000.0,7081000000.0,12387000000.0,5110000000.0,False,False,-0.006896551724137931,0.23630057803468207,2025-12-22 09:06,2025-09-30,not_implemented_original,"Missing GNP price-level index, current assets, current liabilities, and funds from operations; OCF/TL is only a proxy and not used for Top5 primary selection.",
7725,INTER ACTION Corporation,13656465000.0,1891360000.0,11765105000.0,979266000.0,1132682000.0,1001747000.0,3561737000.0,False,False,-0.07264194004776632,1.8831618517891888,2025-08-25 16:03,2025-05-31,not_implemented_original,"Missing GNP price-level index, current assets, current liabilities, and funds from operations; OCF/TL is only a proxy and not used for Top5 primary selection.",
7711,"SUKEGAWA ELECTRIC CO.,LTD.",7546736000.0,2656475000.0,4890261000.0,794456000.0,637943000.0,397826000.0,826877000.0,False,False,0.10926634268803595,0.31126850431492864,2025-12-15 14:49,2025-09-30,not_implemented_original,"Missing GNP price-level index, current assets, current liabilities, and funds from operations; OCF/TL is only a proxy and not used for Top5 primary selection.",
7746,"OKAMOTO GLASS CO.,LTD.",8680147000.0,6876614000.0,1803533000.0,207075000.0,-385982000.0,247823000.0,370119000.0,False,False,1.0,0.05382285525987063,2025-06-30 13:37,2025-03-31,not_implemented_original,"Missing GNP price-level index, current assets, current liabilities, and funds from operations; OCF/TL is only a proxy and not used for Top5 primary selection.",
6809,TOA CORPORATION,68630000000.0,16044000000.0,52586000000.0,2829000000.0,2364000000.0,2099000000.0,5619000000.0,False,False,0.08954361640670133,0.35022438294689606,2025-06-24 15:31,2025-03-31,not_implemented_original,"Missing GNP price-level index, current assets, current liabilities, and funds from operations; OCF/TL is only a proxy and not used for Top5 primary selection.",
6454,"MAX CO.,LTD.",124611000000.0,18577000000.0,106034000000.0,11231000000.0,10437000000.0,7624000000.0,14588000000.0,False,False,0.03664389883699465,0.78527211067449,2025-06-24 11:12,2025-03-31,not_implemented_original,"Missing GNP price-level index, current assets, current liabilities, and funds from operations; OCF/TL is only a proxy and not used for Top5 primary selection.",
6622,DAIHEN CORPORATION,290234000000.0,136949000000.0,153285000000.0,12922000000.0,16893000000.0,13430000000.0,24010000000.0,False,False,-0.13318799262116385,0.17532073983745775,2025-06-25 10:27,2025-03-31,not_implemented_original,"Missing GNP price-level index, current assets, current liabilities, and funds from operations; OCF/TL is only a proxy and not used for Top5 primary selection.",
7730,"MANI,INC.",57987000000.0,4426000000.0,53561000000.0,4814000000.0,6286000000.0,5953000000.0,7017000000.0,False,False,-0.13261261261261262,1.5854044283777677,2025-11-18 14:51,2025-08-31,not_implemented_original,"Missing GNP price-level index, current assets, current liabilities, and funds from operations; OCF/TL is only a proxy and not used for Top5 primary selection.",
7716,NAKANISHI INC.,160155463000.0,46081022000.0,114074441000.0,10986418000.0,8578794000.0,22838530000.0,16649420000.0,False,False,0.12305637168664464,0.36130752482008754,2026-03-27 14:00,2025-12-31,not_implemented_original,"Missing GNP price-level index, current assets, current liabilities, and funds from operations; OCF/TL is only a proxy and not used for Top5 primary selection.",
6647,"MORIO DENKI CO.,LTD.",8905021000.0,3719360000.0,5185661000.0,568705000.0,230776000.0,208628000.0,-91916000.0,False,False,0.42268546719684397,-0.02471285382431386,2025-06-26 15:56,2025-03-31,not_implemented_original,"Missing GNP price-level index, current assets, current liabilities, and funds from operations; OCF/TL is only a proxy and not used for Top5 primary selection.",
6997,NIPPON CHEMI-CON CORPORATION,162702000000.0,105359000000.0,57343000000.0,-821000000.0,-21291000000.0,2350000000.0,-493000000.0,False,True,0.9257416787264834,-0.0046792395523875515,2025-06-26 15:48,2025-03-31,not_implemented_original,"Missing GNP price-level index, current assets, current liabilities, and funds from operations; OCF/TL is only a proxy and not used for Top5 primary selection.",
7775,"DAIKEN MEDICAL CO.,LTD.",11181079000.0,2766633000.0,8414446000.0,1097620000.0,988602000.0,712062000.0,1120908000.0,False,False,0.052256183665976105,0.4051524000472777,2025-06-19 15:00,2025-03-31,not_implemented_original,"Missing GNP price-level index, current assets, current liabilities, and funds from operations; OCF/TL is only a proxy and not used for Top5 primary selection.",
7722,"KOKUSAI CO.,LTD.",21135439000.0,9533791000.0,11601648000.0,1000262000.0,-414199000.0,-66367000.0,1033205000.0,False,False,1.0,0.10837294419397278,2025-06-30 14:00,2025-03-31,not_implemented_original,"Missing GNP price-level index, current assets, current liabilities, and funds from operations; OCF/TL is only a proxy and not used for Top5 primary selection.",
