trial_id,algorithm,seed,weights_json,penalty_weights_json,normalization_method,missing_handling,overall_weight_objective,phase1_top5_rank_score,quality_preservation_score,value_discipline_score,distress_control_score,liquidity_adequacy_score,sector_diversity_score,stability_score,interpretability_score,weight_concentration,effective_number_of_weights,top1000_sector_hhi,top1000_distress_flag_rate,top1000_anomaly_flag_rate,top20_phase1_top5_count,top50_phase1_top5_count,top100_phase1_top5_count,top300_phase1_top5_count,top500_phase1_top5_count,top1000_phase1_top5_count,notes
113,random_search,42,"{""bm"": 0.03411312795503457, ""distress"": 0.12948924527289643, ""ep"": 0.1923697480739453, ""gp"": 0.09645218605566981, ""liquidity"": 0.09501398558892611, ""piotroski"": 0.3768329330673814, ""sloan"": 0.0757287739861461}","{""anomaly"": 0.15657554123077602, ""microcap"": 0.09442488556931429, ""missing"": 0.2029957147528913, ""onetime"": 0.16922854111416688}",market_percentile,median_impute_with_missing_penalty,0.9093765022819211,0.9450903808908974,1.0,1.0,1.0,1.0,0.6279100000000001,0.6463952175311797,0.6463952175311797,0.22100587842027464,4.524766522718258,0.07441799999999998,0.0,0.0,3,4,4,4,5,5,lightweight deterministic proxy for requested large search budget
748,optuna_tpe_proxy,42,"{""bm"": 0.13858161374441821, ""distress"": 0.4441780315868338, ""ep"": 0.11674065535912591, ""gp"": 0.09665627884715212, ""liquidity"": 0.11536473404858902, ""piotroski"": 0.007330801640492739, ""sloan"": 0.08114788477338822}","{""anomaly"": 0.03465635810278128, ""microcap"": 0.2686623599437271, ""missing"": 0.05153870802400063, ""onetime"": 0.04820471783338868}",market_percentile,median_impute_with_missing_penalty,0.9091302488297335,0.9973757262750161,1.0,1.0,0.983,1.0,0.6612300000000001,0.550684196456085,0.550684196456085,0.2594175459846071,3.8547893751925955,0.06775399999999998,0.0,0.034,1,2,5,5,5,5,lightweight deterministic proxy for requested large search budget
586,optuna_tpe_proxy,42,"{""bm"": 0.005426721271038624, ""distress"": 0.1653063983731196, ""ep"": 0.24787251069356428, ""gp"": 0.09033166223554398, ""liquidity"": 0.09471128143924815, ""piotroski"": 0.38321191324593923, ""sloan"": 0.01313951274154611}","{""anomaly"": 0.03688339692063638, ""microcap"": 0.1761196240046406, ""missing"": 0.22285997529465246, ""onetime"": 0.1516967668920647}",market_percentile,median_impute_with_missing_penalty,0.909102671154759,0.9966204002582311,1.0,1.0,0.993,1.0,0.6305700000000001,0.564763259192606,0.564763259192606,0.2529504894871766,3.953342814348242,0.073886,0.0,0.014,3,4,4,5,5,5,lightweight deterministic proxy for requested large search budget
461,random_search,42,"{""bm"": 0.2605799750183315, ""distress"": 0.3598934687949335, ""ep"": 0.01910476723271221, ""gp"": 0.1957969683393983, ""liquidity"": 0.085486155052492, ""piotroski"": 0.0320096206030102, ""sloan"": 0.04712904495912228}","{""anomaly"": 0.052555619175317626, ""microcap"": 0.06585124528450292, ""missing"": 0.2623516797339535, ""onetime"": 0.1433256766058861}",market_percentile,median_impute_with_missing_penalty,0.9090791550265654,0.998479664299548,1.0,1.0,0.9925,1.0,0.6101400000000001,0.5791185180554665,0.5791185180554665,0.24668032259928585,4.053829626388266,0.07797199999999999,0.0,0.015,2,4,5,5,5,5,lightweight deterministic proxy for requested large search budget
637,optuna_tpe_proxy,42,"{""bm"": 0.18868663680198192, ""distress"": 0.01303684933773416, ""ep"": 0.028583839398239552, ""gp"": 0.25552645912181193, ""liquidity"": 0.3629495705032366, ""piotroski"": 0.07948908260435962, ""sloan"": 0.07172756223263597}","{""anomaly"": 0.17045686757058745, ""microcap"": 0.10124400692234196, ""missing"": 0.28737594983062054, ""onetime"": 0.04420038013066314}",market_percentile,median_impute_with_missing_penalty,0.9080785454143785,0.9938315041962557,1.0,1.0,0.9935,1.0,0.60339,0.5829020381260613,0.5829020381260613,0.2450791616999765,4.0803142668824295,0.079322,0.001,0.003,0,1,2,5,5,5,lightweight deterministic proxy for requested large search budget
51,random_search,42,"{""bm"": 0.24502441710248182, ""distress"": 0.443745090281421, ""ep"": 0.020183662276028642, ""gp"": 0.11055901091882325, ""liquidity"": 0.057939972122778925, ""piotroski"": 0.046013366657272584, ""sloan"": 0.07653448064119353}","{""anomaly"": 0.2512147087035206, ""microcap"": 0.148242493955227, ""missing"": 0.02161774412188311, ""onetime"": 0.03475701730058051}",market_percentile,median_impute_with_missing_penalty,0.9074949905858767,0.9965332472562943,1.0,1.0,1.0,1.0,0.67162,0.5085528427884827,0.5085528427884827,0.280909142251241,3.5598698995193785,0.065676,0.0,0.0,0,1,4,5,5,5,lightweight deterministic proxy for requested large search budget
266,random_search,42,"{""bm"": 0.12192856420852019, ""distress"": 0.008629484430490166, ""ep"": 0.1800188705871299, ""gp"": 0.19118526727360405, ""liquidity"": 0.3809670033620746, ""piotroski"": 0.028412996934146346, ""sloan"": 0.08885781320403455}","{""anomaly"": 0.06674467563862198, ""microcap"": 0.2444627828056118, ""missing"": 0.08508034488167217, ""onetime"": 0.050593464541493584}",market_percentile,median_impute_with_missing_penalty,0.9074060474250835,0.9943350548741123,1.0,1.0,0.949,1.0,0.64081,0.6009003037521744,0.6009003037521744,0.2377385099742944,4.2063021262652205,0.071838,0.007,0.032,0,1,3,5,5,5,lightweight deterministic proxy for requested large search budget
739,optuna_tpe_proxy,42,"{""bm"": 0.004944265478638552, ""distress"": 0.1942794646164688, ""ep"": 0.41690918939006455, ""gp"": 0.05988552069823108, ""liquidity"": 0.06561543711596873, ""piotroski"": 0.22036045020396056, ""sloan"": 0.038005672496667565}","{""anomaly"": 0.22784657909055822, ""microcap"": 0.17021927246891724, ""missing"": 0.025047713404817307, ""onetime"": 0.11001375488736291}",market_percentile,median_impute_with_missing_penalty,0.9071844488979588,0.9978308586184634,1.0,1.0,1.0,1.0,0.6400300000000001,0.5301273097855498,0.5301273097855498,0.26947704866389977,3.7108911684988484,0.07199399999999999,0.0,0.0,2,3,4,5,5,5,lightweight deterministic proxy for requested large search budget
860,nsga2_proxy,42,"{""bm"": 0.09885625642330911, ""distress"": 0.014376128061689905, ""ep"": 0.18959510374202385, ""gp"": 0.2851741632804966, ""liquidity"": 0.10992300085179366, ""piotroski"": 0.21782356599755362, ""sloan"": 0.08425178164313304}","{""anomaly"": 0.0030512885987175275, ""microcap"": 0.021300753231115032, ""missing"": 0.2173415499219082, ""onetime"": 0.1785980267083119}",market_percentile,median_impute_with_missing_penalty,0.9049731550328252,0.9987023886378308,1.0,1.0,0.9175000000000001,1.0,0.4918699999999999,0.7368389775438245,0.7368389775438245,0.19387837398795346,5.157872842806772,0.10162600000000001,0.013,0.035,3,4,5,5,5,5,lightweight deterministic proxy for requested large search budget
870,nsga2_proxy,42,"{""bm"": 0.05699338494616051, ""distress"": 0.11053768927829415, ""ep"": 0.4067838245403523, ""gp"": 0.23524313125889032, ""liquidity"": 0.1013854242834388, ""piotroski"": 0.020633729579944003, ""sloan"": 0.06842281611291978}","{""anomaly"": 0.08953199272762903, ""microcap"": 0.11302639896870392, ""missing"": 0.052866649561954734, ""onetime"": 0.29799999043808684}",market_percentile,median_impute_with_missing_penalty,0.9045147554352595,0.9985958683021303,1.0,1.0,0.9945,1.0,0.5750299999999999,0.5676465147902776,0.5676465147902776,0.25166567420910313,3.9735256035319435,0.08499400000000001,0.0,0.011,4,4,4,5,5,5,lightweight deterministic proxy for requested large search budget
179,random_search,42,"{""bm"": 0.18927826263446093, ""distress"": 0.011131464945034988, ""ep"": 0.04875121130221095, ""gp"": 0.2394452921463604, ""liquidity"": 0.06605452866234054, ""piotroski"": 0.3111765720380366, ""sloan"": 0.1341626682715555}","{""anomaly"": 0.18414847674270346, ""microcap"": 0.1844210232564867, ""missing"": 0.17155259295633274, ""onetime"": 0.12517608295760585}",market_percentile,median_impute_with_missing_penalty,0.9042162638668685,0.9458553905745642,1.0,1.0,0.9945,1.0,0.56082,0.664901547932964,0.664901547932964,0.21485458005212205,4.654310835530747,0.087836,0.001,0.001,3,4,4,4,5,5,lightweight deterministic proxy for requested large search budget
181,random_search,42,"{""bm"": 0.09623268724954681, ""distress"": 0.09337507495744012, ""ep"": 0.054916526675798126, ""gp"": 0.17118553541052486, ""liquidity"": 0.11090329512968364, ""piotroski"": 0.3963275813459414, ""sloan"": 0.07705929923106515}","{""anomaly"": 0.11346015690290433, ""microcap"": 0.2555166548257556, ""missing"": 0.18559818358089528, ""onetime"": 0.07250987939433928}",market_percentile,median_impute_with_missing_penalty,0.9032034644458907,0.9437153001936733,1.0,1.0,0.9995,1.0,0.58552,0.6331950367263002,0.6331950367263002,0.22561317535862674,4.4323652570841015,0.082896,0.0,0.001,3,4,4,4,4,5,lightweight deterministic proxy for requested large search budget
336,random_search,42,"{""bm"": 0.20381477817512908, ""distress"": 0.1359782925473957, ""ep"": 0.1860676772947848, ""gp"": 0.14374161353835982, ""liquidity"": 0.05401582473900221, ""piotroski"": 0.15354071164270863, ""sloan"": 0.12284110206261972}","{""anomaly"": 0.21288585296577367, ""microcap"": 0.22707584929424585, ""missing"": 0.27207072541665933, ""onetime"": 0.2808835478413997}",market_percentile,median_impute_with_missing_penalty,0.9029865416283893,0.9980342156229826,1.0,1.0,1.0,0.5,0.64117,0.9105224875316072,0.9105224875316072,0.15689578765311255,6.373657412721251,0.07176599999999998,0.0,0.0,2,4,4,5,5,5,lightweight deterministic proxy for requested large search budget
381,random_search,42,"{""bm"": 0.07718600809362236, ""distress"": 0.11223065611905833, ""ep"": 0.1886048125314406, ""gp"": 0.10627253189197781, ""liquidity"": 0.39603201020137235, ""piotroski"": 0.026547715492224858, ""sloan"": 0.09312626567030356}","{""anomaly"": 0.009827169079108578, ""microcap"": 0.2196955266503445, ""missing"": 0.02014882918731008, ""onetime"": 0.23189910785742818}",market_percentile,median_impute_with_missing_penalty,0.9029441811459784,0.9385248547449968,1.0,1.0,0.966,1.0,0.66332,0.6167267516414922,0.6167267516414922,0.23163766202278635,4.317087261490445,0.067336,0.003,0.038,0,0,1,4,4,5,lightweight deterministic proxy for requested large search budget
794,nsga2_proxy,42,"{""bm"": 0.19259071204994474, ""distress"": 0.048321662126598594, ""ep"": 0.07799457608463457, ""gp"": 0.278319033021815, ""liquidity"": 0.18996287346012866, ""piotroski"": 0.01576565845027631, ""sloan"": 0.1970454848066022}","{""anomaly"": 0.004882554799641703, ""microcap"": 0.2321996466283947, ""missing"": 0.0912869485429098, ""onetime"": 0.0067975022867525214}",market_percentile,median_impute_with_missing_penalty,0.8996922920535232,0.9957198192382182,1.0,1.0,0.8815000000000001,1.0,0.5180100000000001,0.7210194017156625,0.7210194017156625,0.19813217580167042,5.047135812009637,0.09639799999999998,0.018,0.057,0,1,3,5,5,5,lightweight deterministic proxy for requested large search budget
790,nsga2_proxy,42,"{""bm"": 0.06877205839716738, ""distress"": 0.051061107748353256, ""ep"": 0.1933940412737257, ""gp"": 0.09580003134156058, ""liquidity"": 0.41283864600210957, ""piotroski"": 0.07132356902342013, ""sloan"": 0.1068105462136634}","{""anomaly"": 0.05358858568387268, ""microcap"": 0.28510195415402584, ""missing"": 0.16668656435757548, ""onetime"": 0.01925744461008647}",market_percentile,median_impute_with_missing_penalty,0.8996108440504341,0.938447385409942,1.0,1.0,0.9615,1.0,0.6651900000000001,0.5931447247370477,0.5931447247370477,0.24084702585945467,4.152013073159334,0.066962,0.004,0.037,0,0,1,4,4,5,lightweight deterministic proxy for requested large search budget
376,random_search,42,"{""bm"": 0.1549048770351006, ""distress"": 0.14293715039382904, ""ep"": 0.0724464093934766, ""gp"": 0.3604400126437845, ""liquidity"": 0.060893338584053276, ""piotroski"": 0.07874810512539977, ""sloan"": 0.12963010682435616}","{""anomaly"": 0.18352810633454983, ""microcap"": 0.2957559601326983, ""missing"": 0.2696450677010753, ""onetime"": 0.1961961599253351}",market_percentile,median_impute_with_missing_penalty,0.8995683458442941,0.9971336346029697,1.0,1.0,1.0,1.0,0.37046999999999985,0.692455157697502,0.692455157697502,0.20630526218067363,4.847186103882514,0.12530600000000003,0.0,0.0,2,3,4,5,5,5,lightweight deterministic proxy for requested large search budget
346,random_search,42,"{""bm"": 0.10350558096686041, ""distress"": 0.5191585567650857, ""ep"": 0.08332324581886097, ""gp"": 0.0874959379889515, ""liquidity"": 0.08362339940468298, ""piotroski"": 0.11935564601304303, ""sloan"": 0.003537633042515317}","{""anomaly"": 0.2047679380297499, ""microcap"": 0.192817594404018, ""missing"": 0.18243867487674087, ""onetime"": 0.1957884147423916}",market_percentile,median_impute_with_missing_penalty,0.8991704371263237,0.9990703679793415,1.0,1.0,1.0,1.0,0.6512200000000001,0.45195302942046184,0.45195302942046184,0.31608847282278024,3.163671205943233,0.06975599999999998,0.0,0.0,4,4,5,5,5,5,lightweight deterministic proxy for requested large search budget
738,optuna_tpe_proxy,42,"{""bm"": 0.17396393614966704, ""distress"": 0.017565782113829944, ""ep"": 0.043092803230731176, ""gp"": 0.16870338404602991, ""liquidity"": 0.0872963099008767, ""piotroski"": 0.30228966281807945, ""sloan"": 0.2070881217407857}","{""anomaly"": 0.021933552002751443, ""microcap"": 0.11738082227524521, ""missing"": 0.11839715688386902, ""onetime"": 0.01569067505447975}",market_percentile,median_impute_with_missing_penalty,0.8990065172952221,0.9413912201420271,1.0,1.0,0.9115,1.0,0.5946199999999999,0.7045106105568053,0.7045106105568053,0.20277500539592533,4.931574273897637,0.08107600000000001,0.014,0.037,1,2,4,4,4,5,lightweight deterministic proxy for requested large search budget
485,random_search,42,"{""bm"": 0.038176461599585286, ""distress"": 0.010823708052116198, ""ep"": 0.2460630079672454, ""gp"": 0.22487343906604013, ""liquidity"": 0.22569802562893052, ""piotroski"": 0.03387729089391643, ""sloan"": 0.220488066792166}","{""anomaly"": 0.06036134943776184, ""microcap"": 0.11526240096134786, ""missing"": 0.16582531322174093, ""onetime"": 0.043961691768099595}",market_percentile,median_impute_with_missing_penalty,0.8986707775749857,0.9951484828921885,1.0,1.0,0.9135,1.0,0.52281,0.6694590083045676,0.6694590083045676,0.21339191957239387,4.686213058131973,0.095438,0.014,0.033,0,1,3,5,5,5,lightweight deterministic proxy for requested large search budget
123,random_search,42,"{""bm"": 0.44838228617086356, ""distress"": 0.05726923340779285, ""ep"": 0.08596331272696006, ""gp"": 0.26800803240830795, ""liquidity"": 0.11105795661629445, ""piotroski"": 0.0032875780559802835, ""sloan"": 0.026031600613800863}","{""anomaly"": 0.11191817626741592, ""microcap"": 0.16952337318921165, ""missing"": 0.0481764937754756, ""onetime"": 0.08110253645979826}",market_percentile,median_impute_with_missing_penalty,0.8986323358681297,0.9981697869593286,1.0,1.0,0.973,1.0,0.6524399999999999,0.48170315396886726,0.48170315396886726,0.2965667583450695,3.3719220777820706,0.06951200000000002,0.002,0.034,1,3,5,5,5,5,lightweight deterministic proxy for requested large search budget
271,random_search,42,"{""bm"": 0.11054372755308348, ""distress"": 0.06736029060263277, ""ep"": 0.5103878335132477, ""gp"": 0.14296558297843268, ""liquidity"": 0.08908171682657921, ""piotroski"": 0.04572168471178963, ""sloan"": 0.03393916381423459}","{""anomaly"": 0.19653416742742943, ""microcap"": 0.06302613714706007, ""missing"": 0.02942394812727973, ""onetime"": 0.2937729718760383}",market_percentile,median_impute_with_missing_penalty,0.8977658279202057,0.9984699806326662,1.0,1.0,0.9965,1.0,0.63095,0.46251526494726974,0.46251526494726974,0.30887011453217583,3.2376068546308883,0.07381,0.0,0.007,3,4,4,5,5,5,lightweight deterministic proxy for requested large search budget
455,random_search,42,"{""bm"": 0.2819391466891761, ""distress"": 0.019016369979094252, ""ep"": 0.16599036644504317, ""gp"": 0.3545305347982808, ""liquidity"": 0.13633369694338934, ""piotroski"": 0.011526602822375977, ""sloan"": 0.030663282322640466}","{""anomaly"": 0.043474247057501955, ""microcap"": 0.2765763962322869, ""missing"": 0.1870725443108053, ""onetime"": 0.1538863351533902}",market_percentile,median_impute_with_missing_penalty,0.8966393116906092,0.9991478373143964,1.0,1.0,0.9545,1.0,0.55811,0.5651978685644165,0.5651978685644165,0.25275598299759194,3.9563850799509153,0.088378,0.005,0.041,3,4,5,5,5,5,lightweight deterministic proxy for requested large search budget
85,random_search,42,"{""bm"": 0.17617972305216253, ""distress"": 0.08492940858741989, ""ep"": 0.0833130563812457, ""gp"": 0.17791290872929408, ""liquidity"": 0.0928765910453211, ""piotroski"": 0.04300378403184828, ""sloan"": 0.34178452817270844}","{""anomaly"": 0.22605136890007738, ""microcap"": 0.264310815575361, ""missing"": 0.060626430493643385, ""onetime"": 0.08343400706144635}",market_percentile,median_impute_with_missing_penalty,0.8953152437167217,0.8859780503550678,1.0,1.0,1.0,1.0,0.54143,0.6998052803809002,0.6998052803809002,0.20413841801734692,4.898636962666301,0.091714,0.0,0.0,0,1,1,3,4,5,lightweight deterministic proxy for requested large search budget
635,optuna_tpe_proxy,42,"{""bm"": 0.02604262237788311, ""distress"": 0.037406189479845656, ""ep"": 0.1610653592671172, ""gp"": 0.17188641683228878, ""liquidity"": 0.07473571682580483, ""piotroski"": 0.4110386536143545, ""sloan"": 0.11782504160270597}","{""anomaly"": 0.2270249437352795, ""microcap"": 0.22370573763049542, ""missing"": 0.054335816329104426, ""onetime"": 0.08146961116322328}",market_percentile,median_impute_with_missing_penalty,0.8950836146596771,0.9437153001936733,1.0,1.0,1.0,1.0,0.5665,0.580754621841187,0.580754621841187,0.24598537400225556,4.065282352888309,0.0867,0.0,0.0,3,4,4,4,4,5,lightweight deterministic proxy for requested large search budget
5,baseline,42,"{""bm"": 0.18918918918918917, ""distress"": 0.13513513513513511, ""ep"": 0.17567567567567569, ""gp"": 0.17567567567567569, ""liquidity"": 0.013513513513513514, ""piotroski"": 0.16216216216216214, ""sloan"": 0.14864864864864866}","{""anomaly"": 0.12, ""microcap"": 0.1, ""missing"": 0.08, ""onetime"": 0.1}",market_percentile,median_impute_with_missing_penalty,0.8945591602262596,0.9973369916074887,1.0,1.0,0.996,0.5,0.61387,0.8692063492063493,0.8692063492063493,0.1643535427319211,6.084444444444445,0.07722599999999999,0.0,0.008,2,3,4,5,5,5,liquidity_light
434,random_search,42,"{""bm"": 0.21844362830327851, ""distress"": 0.11209626137749229, ""ep"": 0.09385591894333392, ""gp"": 0.1530335563461118, ""liquidity"": 0.05145314575734808, ""piotroski"": 0.22849728477242684, ""sloan"": 0.14262020450000865}","{""anomaly"": 0.12419621287661212, ""microcap"": 0.2360448875121037, ""missing"": 0.17808395739538962, ""onetime"": 0.27269190166496515}",market_percentile,median_impute_with_missing_penalty,0.894537773518075,0.9963686249193028,1.0,1.0,0.998,0.5,0.63347,0.8518087377851192,0.8518087377851192,0.16771035153807096,5.9626611644958345,0.07330600000000001,0.0,0.004,2,4,4,5,5,5,lightweight deterministic proxy for requested large search budget
631,optuna_tpe_proxy,42,"{""bm"": 0.09303699122969325, ""distress"": 0.1931847374410999, ""ep"": 0.11139894677391171, ""gp"": 0.10636042840940964, ""liquidity"": 0.12719610650375066, ""piotroski"": 0.05412551252983796, ""sloan"": 0.3146972771122969}","{""anomaly"": 0.19805274429591024, ""microcap"": 0.0592189231900848, ""missing"": 0.06960748614209988, ""onetime"": 0.025588972661972364}",market_percentile,median_impute_with_missing_penalty,0.8940007008609896,0.831901226597805,1.0,1.0,1.0,1.0,0.56358,0.760520462845238,0.760520462845238,0.1878412874292556,5.323643239916666,0.087284,0.0,0.0,0,1,1,2,4,5,lightweight deterministic proxy for requested large search budget
328,random_search,42,"{""bm"": 0.031560319840281244, ""distress"": 0.3979897878958871, ""ep"": 0.08604339910688004, ""gp"": 0.044664160491409956, ""liquidity"": 0.08716952538715976, ""piotroski"": 0.32751276127307216, ""sloan"": 0.025060046005309644}","{""anomaly"": 0.2413638018953841, ""microcap"": 0.16031353297908318, ""missing"": 0.009062984472621138, ""onetime"": 0.08297160409707083}",market_percentile,median_impute_with_missing_penalty,0.8939050440705456,0.9420981278244029,1.0,1.0,1.0,1.0,0.65183,0.5025201542138753,0.5025201542138753,0.28428141967882564,3.517641079497127,0.069634,0.0,0.0,2,4,4,4,4,5,lightweight deterministic proxy for requested large search budget
761,optuna_tpe_proxy,42,"{""bm"": 0.3993560805119127, ""distress"": 0.002225075836925978, ""ep"": 0.022671283156646065, ""gp"": 0.2627043834700293, ""liquidity"": 0.1830220962000995, ""piotroski"": 0.12609403389932275, ""sloan"": 0.003927046925063669}","{""anomaly"": 0.04858090601351689, ""microcap"": 0.17962153068844355, ""missing"": 0.08380967788454904, ""onetime"": 0.2043245885801941}",market_percentile,median_impute_with_missing_penalty,0.8930940146862131,0.9985765009683667,1.0,1.0,0.914,1.0,0.64709,0.5130809541044979,0.5130809541044979,0.27843002495868807,3.591566678731486,0.07058199999999999,0.013,0.042,1,4,5,5,5,5,lightweight deterministic proxy for requested large search budget
143,random_search,42,"{""bm"": 0.07982494564870904, ""distress"": 0.008203816054472334, ""ep"": 0.06560077868584346, ""gp"": 0.17724205549800587, ""liquidity"": 0.06954950129412239, ""piotroski"": 0.35750622041296537, ""sloan"": 0.24207268240588148}","{""anomaly"": 0.1316465105405846, ""microcap"": 0.0908893886511906, ""missing"": 0.07079917878616579, ""onetime"": 0.11078185240229058}",market_percentile,median_impute_with_missing_penalty,0.8930940038257104,0.9377501613944481,1.0,1.0,0.9835,1.0,0.5457200000000001,0.612058096223507,0.612058096223507,0.23340454727842583,4.28440667356455,0.09085599999999998,0.003,0.003,1,2,2,4,4,5,lightweight deterministic proxy for requested large search budget
361,random_search,42,"{""bm"": 0.12462173018443377, ""distress"": 0.020463883499188006, ""ep"": 0.20239523538276216, ""gp"": 0.19446480006786132, ""liquidity"": 0.1532282817419477, ""piotroski"": 0.01612556819845086, ""sloan"": 0.28870050092535615}","{""anomaly"": 0.04573995269351586, ""microcap"": 0.048473587311456574, ""missing"": 0.07913581265273002, ""onetime"": 0.1836670131126047}",market_percentile,median_impute_with_missing_penalty,0.892626128277969,0.9933570045190445,1.0,1.0,0.838,1.0,0.53312,0.7078560614513354,0.7078560614513354,0.20181665544297128,4.954992430159348,0.09337599999999999,0.028,0.044,1,1,1,5,5,5,lightweight deterministic proxy for requested large search budget
897,nsga2_proxy,42,"{""bm"": 0.01742582907587983, ""distress"": 0.30921790014226785, ""ep"": 0.08239441708589039, ""gp"": 0.08851267068406744, ""liquidity"": 0.08188136061823449, ""piotroski"": 0.39131449697802057, ""sloan"": 0.029253325415639412}","{""anomaly"": 0.2637839758888216, ""microcap"": 0.195136988294007, ""missing"": 0.22540161346397303, ""onetime"": 0.17305844942115564}",market_percentile,median_impute_with_missing_penalty,0.8916184674775814,0.941681730148483,1.0,1.0,1.0,1.0,0.60078,0.5267010120657074,0.5267010120657074,0.2712300519356531,3.6869070844599516,0.079844,0.0,0.0,3,4,4,4,4,5,lightweight deterministic proxy for requested large search budget
775,nsga2_proxy,42,"{""bm"": 0.15843271013178775, ""distress"": 0.06068041319989268, ""ep"": 0.0732367263354909, ""gp"": 0.36967941525757975, ""liquidity"": 0.09374773694191758, ""piotroski"": 0.24068996695456446, ""sloan"": 0.003533031178766895}","{""anomaly"": 0.05603687866713455, ""microcap"": 0.14729395150148386, ""missing"": 0.12769561217927974, ""onetime"": 0.16914813244046367}",market_percentile,median_impute_with_missing_penalty,0.8907802637014667,0.9986733376371852,1.0,1.0,0.9815,1.0,0.41652999999999984,0.601396634783581,0.601396634783581,0.23754230501896892,4.209776443485067,0.11669400000000002,0.003,0.007,3,4,5,5,5,5,lightweight deterministic proxy for requested large search budget
849,nsga2_proxy,42,"{""bm"": 0.17852495574438018, ""distress"": 0.04121850200076717, ""ep"": 0.17092310039210531, ""gp"": 0.16374413247180072, ""liquidity"": 0.0556303003964369, ""piotroski"": 0.16961630282844747, ""sloan"": 0.22034270616606222}","{""anomaly"": 0.2654437658250029, ""microcap"": 0.17711515511074175, ""missing"": 0.048237072197861317, ""onetime"": 0.024635372636862083}",market_percentile,median_impute_with_missing_penalty,0.890001004079778,0.9957198192382182,1.0,1.0,1.0,0.5,0.6002399999999999,0.8402753352677858,0.8402753352677858,0.17001230056528555,5.8819273468745,0.07995200000000001,0.0,0.0,1,2,4,5,5,5,lightweight deterministic proxy for requested large search budget
837,nsga2_proxy,42,"{""bm"": 0.13316937940149312, ""distress"": 0.14524227822838895, ""ep"": 0.24578506572790537, ""gp"": 0.19840079773267003, ""liquidity"": 0.052158431241316895, ""piotroski"": 0.12020244483953979, ""sloan"": 0.10504160282868581}","{""anomaly"": 0.18173391373616807, ""microcap"": 0.02096410904453162, ""missing"": 0.13409220069793243, ""onetime"": 0.08379563410342124}",market_percentile,median_impute_with_missing_penalty,0.8898121083777253,0.998692704970949,1.0,1.0,0.9995,0.5,0.57377,0.8564297281961277,0.8564297281961277,0.16680544609075934,5.995008097372894,0.085246,0.0,0.001,3,4,5,5,5,5,lightweight deterministic proxy for requested large search budget
664,optuna_tpe_proxy,42,"{""bm"": 0.14915837959624137, ""distress"": 0.050318436407059956, ""ep"": 0.013897572579540924, ""gp"": 0.25022366803718094, ""liquidity"": 0.08205180141685602, ""piotroski"": 0.3849347489670232, ""sloan"": 0.06941539299609753}","{""anomaly"": 0.1384443215122787, ""microcap"": 0.028957085791693437, ""missing"": 0.059341336101950866, ""onetime"": 0.03168636645326278}",market_percentile,median_impute_with_missing_penalty,0.8898013823944142,0.9445868302130407,1.0,1.0,0.994,1.0,0.5246700000000001,0.5776418029317163,0.5776418029317163,0.24731094967867168,4.043492620522014,0.09506599999999998,0.001,0.002,3,4,4,4,4,5,lightweight deterministic proxy for requested large search budget
19,random_search,42,"{""bm"": 0.12729655363758913, ""distress"": 0.16850817347581415, ""ep"": 0.2141689115002029, ""gp"": 0.14516327577859942, ""liquidity"": 0.00789536266495048, ""piotroski"": 0.20713516880027733, ""sloan"": 0.12983255414256653}","{""anomaly"": 0.24788757725830735, ""microcap"": 0.26884823155193, ""missing"": 0.16621084306171482, ""onetime"": 0.04207472669958323}",market_percentile,median_impute_with_missing_penalty,0.8895756422944688,0.997104583602324,1.0,1.0,1.0,0.5,0.60117,0.8336477131167005,0.8336477131167005,0.1713639234048311,5.835533991816903,0.07976599999999999,0.0,0.0,2,3,4,5,5,5,lightweight deterministic proxy for requested large search budget
318,random_search,42,"{""bm"": 0.3071170186853574, ""distress"": 0.03760697946333117, ""ep"": 0.024068899673910772, ""gp"": 0.24014989545379858, ""liquidity"": 0.1315879685499123, ""piotroski"": 0.013106950708764845, ""sloan"": 0.24636228746492475}","{""anomaly"": 0.032575964346465924, ""microcap"": 0.046058488213389155, ""missing"": 0.1453152777604353, ""onetime"": 0.2512851878566461}",market_percentile,median_impute_with_missing_penalty,0.888429636697167,0.9939573918657199,1.0,1.0,0.859,1.0,0.5694999999999999,0.6153179860335262,0.6153179860335262,0.2321679945974457,4.307225902234683,0.08610000000000001,0.023,0.052,0,1,2,5,5,5,lightweight deterministic proxy for requested large search budget
279,random_search,42,"{""bm"": 0.09907291762442119, ""distress"": 0.19491940344050887, ""ep"": 0.05290673309072113, ""gp"": 0.05591511717572191, ""liquidity"": 0.0882963181541649, ""piotroski"": 0.35861758055893245, ""sloan"": 0.15027192995552963}","{""anomaly"": 0.061577955139560665, ""microcap"": 0.13608425353638656, ""missing"": 0.2757261383905667, ""onetime"": 0.16404403807215318}",market_percentile,median_impute_with_missing_penalty,0.8879581574746506,0.8176049063912201,1.0,1.0,0.9965,1.0,0.64373,0.671576468303387,0.671576468303387,0.21271910139741027,4.701035278123709,0.071254,0.0,0.007,1,1,4,4,4,4,lightweight deterministic proxy for requested large search budget
